176;581;Уфа (Мега) - Мелеуз;211; АВ МЕГА, Булгаково МГ, Александровка МГ, Ишлы, Кальчирово, Толбазы АС, Подлесное МГ, Зирган, Мелеуз АВ;Мелеуз АВ, Зирган, Подлесное МГ, Толбазы АС, Кальчирово, Ишлы, Александровка МГ, Булгаково МГ, АВ МЕГА ;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", Ленина ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", Ленина ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";10;10;NULL;NULL
177;582;Уфа (Мега) - Архангельское ч/з Булгаково;91; АВ МЕГА, Кармаскалинский перекресток, Карламан, Шареево, Архангельское АТП;Архангельское АТП, Шареево, Карламан, Кармаскалинский перекресток, АВ МЕГА ;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-031 ""Уфа - Инзер - Белорецк""";"а.д. 80К-031 ""Уфа - Инзер - Белорецк"", а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";6;6;NULL;NULL
178;604;Уфа (Мега) - Архангельское ч/з Кабаково;84;АВ МЕГА, Кабаково, Кулушево МГ, Савалеево МГ, Бишаул-Унгарово, Улукулево, Шареево, Архангельское АТП ;Архангельское АТП, Шареево, Улукулево, Бишаул-Унгарово, Савалеево МГ, Кулушево МГ, Кабаково, АВ МЕГА ;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-581 ""Мокроусово - Ольховое"", а.д. 80Н-334 ""Улукулево - Кабаково - Суук-Чишма"", Шоссейная ул. (Кабаково), а.д. 80Н-334 ""Улукулево - Кабаково - Суук-Чишма"", Крупская ул. (Улукулево), ул. Карла Маркса (Улукулево), а.д. 80К-031 ""Уфа - Инзер - Белорецк""";"а.д. 80К-031 ""Уфа - Инзер - Белорецк"", ул. Карла Маркса (Улукулево), Крупская ул. (Улукулево), а.д. 80Н-334 ""Улукулево - Кабаково - Суук-Чишма"", Шоссейная ул. (Кабаково), а.д. 80Н-334 ""Улукулево - Кабаково - Суук-Чишма"", а.д. 80Н-581 ""Мокроусово - Ольховое"", а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";2;NULL;2;NULL
179;584;Уфа (Южный автовокзал) - Янаул ч/з зап. Развилку;216;Южный автовокзал, Затон КПМ, Ильмурзино, Николаевский перекресток, Уд. Дуваней, Бирск АВ М/Г, Бураево АС М/Г, Янаул АС ;Янаул АС, Бураево АС М/Г, Бирск АВ М/Г, Уд. Дуваней, Николаевский перекресток, Ильмурзино, Затон КПМ, Южный автовокзал ;NULL;NULL;13;NULL;13;NULL
180;584;Уфа (Южный автовокзал) - Янаул ч/з Кр. Холм;230; Южный автовокзал, Затон КПМ, Ильмурзино, Николаевский перекресток, Уд. Дуваней М/Г, Бирск АВ, Бураево АС М/Г, Красный Холм АС, Янаул АС;Янаул АС, Красный Холм АС, Бураево АС М/Г, Бирск АВ, Уд. Дуваней М/Г, Николаевский перекресток, Ильмурзино, Затон КПМ, Южный автовокзал ;NULL;NULL;1;1;NULL;NULL
181;586;Уфа (Южный автовокзал) - Агидель;221;Южный автовокзал, Шарипово, Кушнаренково, Карача-Елга, Дюртюли АС, Ангасяк М/Г, Арлан, Агидель АВ ;Агидель АВ, Арлан, Ангасяк М/Г, Дюртюли АС, Карача-Елга, Кушнаренково, Шарипово, Южный автовокзал ;NULL;NULL;3;NULL;3;NULL
182;588;Уфа (Южный автовокзал) - Нефтекамск АВ;214; Южный автовокзал, КПМ (Затон), Шарипово МГ, Кушнаренково АС М/Г, Карача - Елга М/Г, Дюртюли АВ, Ангасяк М/Г, Арлан, Нефтекамск АВ;Нефтекамск АВ, Арлан, Ангасяк М/Г, Дюртюли АВ, Карача - Елга М/Г, Кушнаренково АС М/Г, Шарипово МГ, КПМ (Затон), Южный автовокзал ;NULL;NULL;19;NULL;NULL;19
183;590;Уфа (Мега) - Туймазы;171;АВ МЕГА, Алкино, Чишминский перекресток М/Г, Кашкалаши, Покровка перекресток М/Г, пер.Мирный МГ, Первомайский, Старые Санны, Буздякский пер., Старые Богады, Юлдузлы, пер.Тюпкильды МГ, Кандринский перекресток, Туймазы АВ ;Туймазы АВ, Кандринский перекресток, пер.Тюпкильды МГ, Юлдузлы, Старые Богады, Буздякский пер., Старые Санны, Первомайский, пер.Мирный МГ, Покровка перекресток М/Г, Кашкалаши, Чишминский перекресток М/Г, Алкино, АВ МЕГА ;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", а.д. М-5 ""Урал"", а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Гафурова ул. (Туймазы), Советская ул. (Туймазы), 70 лет Октября ул. (Туймазы)";"70 лет Октября ул. (Туймазы), Советская ул. (Туймазы), Гафурова ул. (Туймазы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", а.д. М-5 ""Урал"", а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";9;NULL;NULL;9
184;595;Уфа (Мега) - Туймазы через Кандры;174;АВ МЕГА, Алкино, Чишминский перекресток М/Г, Кашкалаши, Покровка перекресток М/Г, пер.Мирный МГ, Первомайский, Старые Санны, Буздякский перекресток, Старые Богады, Юлдузлы, пер.Тюпкильды МГ, Кандры АС М/Г, Туймазы АВ ; Туймазы АВ, Кандры АС М/Г, пер.Тюпкильды МГ, Юлдузлы, Старые Богады, Буздякский перекресток, Старые Санны, Первомайский, пер.Мирный МГ, Покровка перекресток М/Г, Кашкалаши, Чишминский перекресток М/Г, Алкино, АВ МЕГА;NULL;NULL;3;3;NULL;NULL
185;591;Уфа (Мега) - Кумертау;230; АВ МЕГА, Аэропорт МГ, Александровка МГ, Ишлы, Кальчирово, Толбазы АС, Стерлитамак АВ МГ, Салават АВ, Мелеуз АВ, Ира, Кумертау АВ;Кумертау АВ, Ира, Мелеуз АВ, Салават АВ, Стерлитамак АВ МГ, Толбазы АС, Кальчирово, Ишлы, Александровка МГ, Аэропорт МГ, АВ МЕГА ;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", Ленина ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Уфимский Тракт (Стерлитамак), Техническая ул. (Стерлитамак), Западная ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Богдана Хмельницкого ул. (Стерлитамак), Халтурина ул. (Стерлитамак), Оренбургский тракт, а.д. 80К-027 ""Стерлитамак - Салават"", Уфимская ул. (Салават), Вокзальная ул. (Салават), Малая объездная дорога (Салават), а.д. Р-240 ""Уфа - Оренбург"", Бурангулова ул. (Мелеуз), Ленина ул. (Мелеуз), Березовая ул. (Каран), а.д. Р-240 ""Уфа - Оренбург"", Шоссейная ул. (Кумертау), Магистральная ул. (Кумертау), Бабаевская ул. (Кумертау)";"Бабаевская ул. (Кумертау), Магистральная ул. (Кумертау), Шоссейная ул. (Кумертау), а.д. Р-240 ""Уфа - Оренбург"", Березовая ул. (Каран), Ленина ул. (Мелеуз), Бурангулова ул. (Мелеуз), а.д. Р-240 ""Уфа - Оренбург"", Малая объездная дорога (Салават), Вокзальная ул. (Салават), Уфимская ул. (Салават), а.д. 80К-027 ""Стерлитамак - Салават"", Оренбургский тракт, Халтурина ул. (Стерлитамак), Богдана Хмельницкого ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Западная ул. (Стерлитамак), Техническая ул. (Стерлитамак), Уфимский Тракт (Стерлитамак), а.д. Р-240 ""Уфа - Оренбург"", Ленина ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";14;NULL;14;NULL
186;592;Уфа (Мега) - Валентиновка;110; АВ МЕГА, Кармаскалинский перекресток, Карламан, Шареево, Архангельское АТП, Валентиновка;Валентиновка, Архангельское АТП, Шареево, Карламан, Кармаскалинский перекресток, АВ МЕГА ;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-031 ""Уфа - Инзер - Белорецк"", Центральная ул. (Казанка), а.д. 80Н-084 ""Казанка - Михайловка"", Советская ул. (Валентиновка)";"Советская ул. (Валентиновка), а.д. 80Н-084 ""Казанка - Михайловка"", Центральная ул. (Казанка), а.д. 80К-031 ""Уфа - Инзер - Белорецк"", а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";1;1;NULL;NULL
187;594;Уфа (Южный автовокзал) - Бураево ч/з Зап. развилку;154; Южный автовокзал, Подымалово, Старые Камышлы, Ильмурзино, Уд. Дуваней М/Г, Угузево, Бирск АВ М/Г, Баженово, Сосновка, Чураево, Баймурзино, Бураево АС;Бураево АС, Баймурзино, Чураево, Сосновка, Баженово, Бирск АВ М/Г, Угузево, Уд. Дуваней М/Г, Ильмурзино, Старые Камышлы, Подымалово, Южный автовокзал ;NULL;NULL;1;1;NULL;NULL
188;600;Уфа (Мега) - Октябрьский экспресс;178;АВ МЕГА, Мелькомбинат, Чишминский перекресток М/Г, Покровка АС, Буздякский пер., Кандринский пер. М/Г, Октябрьский АВ М/Г ; Октябрьский АВ М/Г, Кандринский пер. М/Г, Буздякский пер., Покровка АС, Чишминский перекресток М/Г, Мелькомбинат, АВ МЕГА;NULL;NULL;14;NULL;NULL;14
189;600 С;Уфа (Мега) - Октябрьский через Серафимовку;191; АВ МЕГА, Мелькомбинат, Алкино, Чишминский перекресток М/Г, Кашкалаши, Покровка перекресток М/Г, пер.Мирный МГ, Первомайский, Старые Санны, Буздякский перекресток, пер.Тюпкильды МГ, Кандринский пер. М/Г, пер. Туймазинский, пер. Серафимовский МГ, Октябрьский АВ М/Г;Октябрьский АВ М/Г, пер. Серафимовский МГ, пер. Туймазинский, Кандринский пер. М/Г, пер.Тюпкильды МГ, Буздякский перекресток, Старые Санны, Первомайский, пер.Мирный МГ, Покровка перекресток М/Г, Кашкалаши, Чишминский перекресток М/Г, Алкино, Мелькомбинат, АВ МЕГА ;NULL;NULL;1;NULL;NULL;1
190;600 Т;Уфа (Мега) - Октябрьский через Туймазы;189; АВ МЕГА, Мелькомбинат, Чишминский перекресток М/Г, Покровка перекресток М/Г, Буздякский перекресток, Кандринский перекресток, Туймазы АВ, Октябрьский АВ М/Г; Октябрьский АВ М/Г, Туймазы АВ, Кандринский перекресток, Буздякский перекресток, Покровка перекресток М/Г, Чишминский перекресток М/Г, Мелькомбинат, АВ МЕГА;"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", а.д. М-5 ""Урал"", а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Гафурова ул. (Туймазы), Советская ул. (Туймазы), 70 лет Октября ул. (Туймазы), Островского ул. (Туймазы), а.д. 80Н-479 ""Октябрьский - Туймазы"", Кооперативная ул. (Октябрьский), Северная ул. (Октябрьский), Губкина ул. (Октябрьский)";"Губкина ул. (Октябрьский), Северная ул. (Октябрьский), Кооперативная ул. (Октябрьский), а.д. 80Н-479 ""Октябрьский - Туймазы"", Островского ул. (Туймазы), 70 лет Октября ул. (Туймазы), Советская ул. (Туймазы), Гафурова ул. (Туймазы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", а.д. М-5 ""Урал"", а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";3;NULL;3;NULL
191;601;Уфа (Мега) - Мраково;290;""" АВ МЕГА, Булгаково МГ, Александровка МГ, Толбазы АС, Подлесное МГ, Мелеуз АВ, Магазин """"Пимеко"""", Кинотеатр """"Октябрь"""" , Сельхозтехника, Жил. поселок, РСУ, Бугульчан, Худайбердино, Калдарово, Воскресенское, Мраково АС""";""" Мраково АС, Воскресенское, Калдарово, Худайбердино, Бугульчан, РСУ, Жил. поселок, Сельхозтехника, Кинотеатр """"Октябрь"""" , Магазин """"Пимеко"""", Мелеуз АВ, Подлесное МГ, Толбазы АС, Александровка МГ, Булгаково МГ, АВ МЕГА""";"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", Ленина ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Бурангулова ул. (Мелеуз), Ленина ул. (Мелеуз), Березовая ул. (Каран), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-12 ""Магнитогорск - Ира"", Совхозная ул. (Мраково), Биишевой ул. (Мраково)";"Биишевой ул. (Мраково), Совхозная ул. (Мраково), а.д. 80К-12 ""Магнитогорск - Ира"", а.д. Р-240 ""Уфа - Оренбург"", Березовая ул. (Каран), Ленина ул. (Мелеуз), Бурангулова ул. (Мелеуз), а.д. Р-240 ""Уфа - Оренбург"", Ленина ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";2;NULL;2;NULL
192;611;Уфа (Мега) - Исянгулово;364;АВ МЕГА, Аэропорт МГ, Александровка, Ишлы, Кальчирово, Толбазы АС МГ, Стерлитамак АВ МГ, Салават АВ, Мелеуз АВ, Бугульчан, Худайбердино, Калдарово, Воскресенское, Мраково АС, Канакачево МГ, Мусино МГ, Петровское МГ, Салихово МГ, Исимово МГ, Мукачево МГ, Туембетово МГ, Назаркино МГ, Исянгулово АС ;Исянгулово АС, Назаркино МГ, Туембетово МГ, Мукачево МГ, Исимово МГ, Салихово МГ, Петровское МГ, Мусино МГ, Канакачево МГ, Мраково АС, Воскресенское, Калдарово, Худайбердино, Бугульчан, Мелеуз АВ, Салават АВ, Стерлитамак АВ МГ, Толбазы АС МГ, Кальчирово, Ишлы, Александровка, Аэропорт МГ, АВ МЕГА ;"Октябрьской Революции ул. (Исянгулово), а.д. 80К-012 ""Магнитогорск - Ира"", а.д. 80К-12 ""Магнитогорск - Ира"", Совхозная ул. (Мраково), Биишевой ул. (Мраково), Совхозная ул. (Мраково), а.д. 80К-12 ""Магнитогорск - Ира"", а.д. Р-240 ""Уфа - Оренбург"", Березовая ул. (Каран), Ленина ул. (Мелеуз), Бурангулова ул. (Мелеуз), а.д. Р-240 ""Уфа - Оренбург"", Малая объездная дорога (Салават), Вокзальная ул. (Салават), Уфимская ул. (Салават), а.д. 80К-027 ""Стерлитамак - Салават"", Оренбургский тракт, Халтурина ул. (Стерлитамак), Богдана Хмельницкого ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Западная ул. (Стерлитамак), Техническая ул. (Стерлитамак), Уфимский Тракт (Стерлитамак), а.д. Р-240 ""Уфа - Оренбург"", Первомайская ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Поъезд к Меге";"Поъезд к Меге, а.д. Р-240 ""Уфа - Оренбург"", Первомайская ул. (Толбазы), а.д. Р-240 ""Уфа - Оренбург"", Уфимский Тракт (Стерлитамак), Техническая ул. (Стерлитамак), Западная ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Богдана Хмельницкого ул. (Стерлитамак), Халтурина ул. (Стерлитамак), Оренбургский тракт, а.д. 80К-027 ""Стерлитамак - Салават"", Уфимская ул. (Салават), Вокзальная ул. (Салават), Малая объездная дорога (Салават), а.д. Р-240 ""Уфа - Оренбург"", Бурангулова ул. (Мелеуз), Ленина ул. (Мелеуз), Березовая ул. (Каран), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-12 ""Магнитогорск - Ира"", Совхозная ул. (Мраково), Биишевой ул. (Мраково), Совхозная ул. (Мраково), а.д. 80К-12 ""Магнитогорск - Ира"", а.д. 80К-012 ""Магнитогорск - Ира"", Октябрьской Революции ул. (Исянгулово)";2;NULL;NULL;2
193;618;Бакалы - Октябрьский;100; Бакалы  АС, Старые Балыклы, Дияшево, Мустафино, Сакатово, Устюмово, Утарово МГ, Новоюзеево, Верхние Ташлы, Картутель, Зириклы, Барсуково, Еремкино, Дюртюли деревня, Покровка МГ, Тюменяк, Агиртамак, Туймазы АВ, Старые Туймазы, Октябрьский АВ М/Г;Октябрьский АВ М/Г, Старые Туймазы, Туймазы АВ, Агиртамак, Тюменяк, Покровка МГ, Дюртюли деревня, Еремкино, Барсуково, Зириклы, Картутель, Верхние Ташлы, Новоюзеево, Утарово МГ, Устюмово, Сакатово, Мустафино, Дияшево, Старые Балыклы, Бакалы  АС ;"Красноармейская ул. (Бакалы), Октябрьская ул. (Бакалы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Горького ул. (Туймазы), Гафурова ул. (Туймазы), Советская ул. (Туймазы), 70 лет Октября ул. (Туймазы), Островского ул. (Туймазы), а.д. 80Н-479 ""Октябрьский - Туймазы"", Кооперативная ул. (Октябрьский), Северная ул. (Октябрьский), Губкина ул. (Октябрьский)";"Губкина ул. (Октябрьский), Северная ул. (Октябрьский), Кооперативная ул. (Октябрьский), а.д. 80Н-479 ""Октябрьский - Туймазы"", Островского ул. (Туймазы), 70 лет Октября ул. (Туймазы), Советская ул. (Туймазы), Гафурова ул. (Туймазы), Горького ул. (Туймазы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Октябрьская ул. (Бакалы), Красноармейская ул. (Бакалы)";3;NULL;3;NULL
194;619;Октябрьский - Белебей;80;Октябрьский АВ М/Г, пер. Серафимовский МГ, пер. Николаевский МГ, Тукаево, Карамалы-Губеево, пер.Кальшали МГ, Анновка, пер.Илькино МГ, Белебей АВ ;Белебей АВ, пер.Илькино МГ, Анновка, пер.Кальшали МГ, Карамалы-Губеево, Тукаево, пер. Николаевский МГ, пер. Серафимовский МГ, Октябрьский АВ М/Г ;"Садовое кольцо ул. (Октябрьский), пр. Ленина (Октябрьский), Космонавтов ул. (Октябрьский), а.д. М-5 ""Урал"", а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Войкова ул. (Белебей), Пионерская ул. (Белебей)";"Пионерская ул. (Белебей), Войкова ул. (Белебей), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", а.д. М-5 ""Урал"", Космонавтов ул. (Октябрьский), пр. Ленина (Октябрьский), Садовое кольцо ул. (Октябрьский)";4;4;NULL;NULL
195;621;Октябрьский - Ермекеево;72;Октябрьский АВ М/Г, Водонасосная МГ, Уязытамак МГ, Каратово МГ, Якшаево, Кожай -Андреево МГ, Старотураево МГ, Усман Ташлы МГ, Старые Сулли МГ, Новые Сулли МГ, Кушкаран МГ, Рятамак МГ, Абдулкаримово МГ, Ермекеево АС ; Ермекеево АС, Абдулкаримово МГ, Рятамак МГ, Кушкаран МГ, Новые Сулли МГ, Старые Сулли МГ, Усман Ташлы МГ, Старотураево МГ, Кожай -Андреево МГ, Якшаево, Каратово МГ, Уязытамак МГ, Водонасосная МГ, Октябрьский АВ М/Г;"Садовое кольцо ул. (Октябрьский), Девонская ул. (Октябрьский), Степана разина ул. (Октябрьский), Матросова ул. (Октябрьский), а.д. 80Н-039 ""Октябрьский - Ермекеево"", Школьная ул. (Каратово), а.д. 80Н-039 ""Октябрьский - Ермекеево"", ул. Ленина (Старотураево), а.д. 80Н-039 ""Октябрьский - Ермекеево"", Центральная ул. (Усман Ташлы), Пионерская ул. (Усман Ташлы), Суллинская ул. (Усман Ташлы), а.д. 80Н-039 ""Октябрьский - Ермекеево"", Центральная ул. (Новые Сулли), а.д. 80Н-264 ""Рятамак - Новые Сусли"", Гагарина ул. (Кушкаран), а.д. 80Н-264 ""Рятамак - Новые Сусли"", ул. Тукая, Коммунистическая ул. (Рятамак), ул. Тукая";"ул. Тукая, Коммунистическая ул. (Рятамак), ул. Тукая, а.д. 80Н-264 ""Рятамак - Новые Сусли"", Гагарина ул. (Кушкаран), а.д. 80Н-264 ""Рятамак - Новые Сусли"", Центральная ул. (Новые Сулли), а.д. 80Н-039 ""Октябрьский - Ермекеево"", Суллинская ул. (Усман Ташлы), Пионерская ул. (Усман Ташлы), Центральная ул. (Усман Ташлы), а.д. 80Н-039 ""Октябрьский - Ермекеево"", ул. Ленина (Старотураево), а.д. 80Н-039 ""Октябрьский - Ермекеево"", Школьная ул. (Каратово), а.д. 80Н-039 ""Октябрьский - Ермекеево"", Матросова ул. (Октябрьский), Степана разина ул. (Октябрьский), Девонская ул. (Октябрьский), Садовое кольцо ул. (Октябрьский)";1;NULL;1;NULL
196;623;Приютово - Стерлитамак;217;Приютово АС, Река Ик, Ик Вершина, Развилка, Шкапово, Ивановка, Калиновка, Бижбуляк АС, Кенгер-Менеуз, Чиряштамак, Чураево, Чиряштамак, Новые Карамалы, Кызыл - Чишма, Киргиз Мияки МГ, Никольское МГ, Уязыбашево МГ, Турмаево МГ, Тятербашево МГ, Стерлибашево АС, Максютово МГ, Ибракаево, С.Калкаш, Н.Калкаш, Покровка МГ, Николаевка, Стерлитамак АВ МГ ;Стерлитамак АВ МГ, Николаевка, Покровка МГ, Н.Калкаш, С.Калкаш, Ибракаево, Максютово МГ, Стерлибашево АС, Тятербашево МГ, Турмаево МГ, Уязыбашево МГ, Никольское МГ, Киргиз Мияки МГ, Кызыл - Чишма, Новые Карамалы, Чиряштамак, Чураево, Чиряштамак, Кенгер-Менеуз, Бижбуляк АС, Калиновка, Ивановка, Шкапово, Развилка, Ик Вершина, Река Ик, Приютово АС ;NULL;NULL;1;1;NULL;NULL
197;626;Октябрьский - Нефтекамск;295;Октябрьский АВ М/Г, Туймазы АВ, с. Субханкулово, Кандринский перекресток, Юлдузлы, Буздякский перекресток, пер.Килимово МГ, пер.Кузеево МГ, пер. Биккино МГ, пер. Рапатово МГ, пер.Каргалы МГ, пер. Каразиреково МГ, пер.Таймурзино МГ, Дюртюли АВ, Новобиктово, Ангасяк М/Г, пер.Юсупово МГ, пер.Куяново МГ, пер.Сабанчи МГ, пер.Арлан, Автовокзал, Нефтекамск АВ, Автовокзал в ст.Ташкиново, Нефтекамск АВ ;Нефтекамск АВ, Автовокзал в ст.Ташкиново, Нефтекамск АВ, Автовокзал, пер.Арлан, пер.Сабанчи МГ, пер.Куяново МГ, пер.Юсупово МГ, Ангасяк М/Г, Новобиктово, Дюртюли АВ, пер.Таймурзино МГ, пер. Каразиреково МГ, пер.Каргалы МГ, пер. Рапатово МГ, пер. Биккино МГ, пер.Кузеево МГ, пер.Килимово МГ, Буздякский перекресток, Юлдузлы, Кандринский перекресток, с. Субханкулово, Туймазы АВ, Октябрьский АВ М/Г ;"Губкина ул. (Октябрьский), Северная ул. (Октябрьский), Кооперативная ул. (Октябрьский), а.д. 80Н-479 ""Октябрьский - Туймазы"", Островского ул. (Туймазы), 70 лет Октября ул. (Туймазы), Советская ул. (Туймазы), Гафурова ул. (Туймазы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", а.д. М-5 ""Урал"", а.д. 80Н-012 ""Буздяк - Чекмагуш - Дюртюли"", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-012 ""Буздяк - Чекмагуш - Дюртюли"", а.д. 80Н-252 ""Султанбеково - Таймурзино"", а.д. М-7 ""Волга"", а.д. 80Н-058 ""Чекмагуш - Дюртюли"", Магистральная ул. (Дюртюли), 70-летия Октября ул. (Дюртюли), Ленина ул. (Дюртюли), Василия Горшкова ул. (Дюртюли), Садовая ул. (Дюртюли), а.д. 80К-038 ""Дюртюли - Нефтекамск"", Дорожная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";"Трактовая ул. (Нефтекамск), Дорожная ул. (Нефтекамск), а.д. 80К-038 ""Дюртюли - Нефтекамск"", Садовая ул. (Дюртюли), Василия Горшкова ул. (Дюртюли), Ленина ул. (Дюртюли), 70-летия Октября ул. (Дюртюли), Магистральная ул. (Дюртюли), а.д. 80Н-058 ""Чекмагуш - Дюртюли"", а.д. М-7 ""Волга"", а.д. 80Н-252 ""Султанбеково - Таймурзино"", а.д. 80Н-012 ""Буздяк - Чекмагуш - Дюртюли"", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-012 ""Буздяк - Чекмагуш - Дюртюли"", а.д. М-5 ""Урал"", а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Гафурова ул. (Туймазы), Советская ул. (Туймазы), 70 лет Октября ул. (Туймазы), Островского ул. (Туймазы), а.д. 80Н-479 ""Октябрьский - Туймазы"", Кооперативная ул. (Октябрьский), Северная ул. (Октябрьский), Губкина ул. (Октябрьский)";1;NULL;1;NULL
198;629;Бакалы - Туймазы;77;Бакалы АВ, Дияшево, Сакатово, Зириклы, Тюменяк, Туймазы АВ; Туймазы АВ, Тюменяк, Зириклы, Сакатово, Дияшево, Бакалы АВ;"70 лет Октября ул. (Туймазы), Советская ул. (Туймазы), Гафурова ул. (Туймазы), Горького ул. (Туймазы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Октябрьская ул. (Бакалы)";"Октябрьская ул. (Бакалы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Горького ул. (Туймазы), Гафурова ул. (Туймазы), Советская ул. (Туймазы), 70 лет Октября ул. (Туймазы)";2;2;NULL;NULL
199;633;Белебей - Туймазы;67; Белебей АВ, Илькино, Анновка, пер.Кальшали МГ, Карамалы-Губеево, Тукаево, Николаевский перекресток, Кендектамак, Субханкулово, Туймазы АВ; Туймазы АВ, Субханкулово, Кендектамак, Николаевский перекресток, Тукаево, Карамалы-Губеево, пер.Кальшали МГ, Анновка, Илькино, Белебей АВ;"Пионерская ул. (Белебей), Войкова ул. (Белебей), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Гафурова ул. (Туймазы), Советская ул. (Туймазы), 70 лет Октября ул. (Туймазы)";"70 лет Октября ул. (Туймазы), Советская ул. (Туймазы), Гафурова ул. (Туймазы), а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Войкова ул. (Белебей), Пионерская ул. (Белебей)";2;NULL;2;NULL
200;645;Бижбуляк - Белебей;77; Бижбуляк АС, Калиновка, Ивановка, Шкапово, Развилка, Ик Вершина, Ново-Михайловка, Малый Менеуз, Аксаково, Белебей АВ;Белебей АВ, Аксаково, Малый Менеуз, Ново-Михайловка, Ик Вершина, Развилка, Шкапово, Ивановка, Калиновка, Бижбуляк АС ;"Центральная ул. (Бижбуляк), а.д. 80Н-042 ""Приютово - Бижбуляк"", а.д. 80Н-001 ""Аскаково - Кожай - Икские Вершины"", а.д. 80Н-002 ""Аксеново - Аксаково - Белебей"", Советская ул. (Белебей), Войкова ул. (Белебей), Пионерская ул. (Белебей)";"Пионерская ул. (Белебей), Войкова ул. (Белебей), Советская ул. (Белебей), а.д. 80Н-002 ""Аксеново - Аксаково - Белебей"", а.д. 80Н-001 ""Аскаково - Кожай - Икские Вершины"", а.д. 80Н-042 ""Приютово - Бижбуляк"", Центральная ул. (Бижбуляк)";2;NULL;2;NULL
